Title,ReplyIndex,CrawlingTime,Content,Like,Hate
"간식먹느라 마스크 내린 두살배기, 엄마랑 비행기서 쫓겨났…",18,2020.9.16 0:34,저렇게 봐주면 담엔 계속 내리고 있겠지 불편하더라도 다른 사람들을 위해 좀 참읍시다 모두,19,1
"간식먹느라 마스크 내린 두살배기, 엄마랑 비행기서 쫓겨났…",19,2020.9.16 0:34,"예외를 두다 보면 끝이 없음. 추미애 아들, 조국 딸년 같은 것들이 나오게 되어 있어요. 철저하게 원리원칙대로 예외 없이 다들 똑같이 대우 받고 지켜져야 하는 것 이것이 정의 입니다. 이런 사회가 되어야 함.",21,4
"간식먹느라 마스크 내린 두살배기, 엄마랑 비행기서 쫓겨났…",20,2020.9.16 0:34,이거 동영상보면좌석위에서 계속 뛰고요여러차례 마스크 쓰라해도 안들었어요단순히 잠깐 한번 벗은게 아니에요그리고 미국나이 두살이면우리나라로 3ㅡ4살 남자애에요,19,2
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",1,2020.9.16 0:34,"웃기지 마라. 니들 딥스테이트 짓거리 바이러스, 백신 장사인 것을 아는 사람들이 점점 많아지고 있다, 너 그 죄 다 어찌 받을래?",715,78
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",2,2020.9.16 0:34,자꾸 예측이 아니고 계획을 읊어주는 갓 같네,558,9
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",3,2020.9.16 0:34,미국 국민청원 2위가 빌게이츠 구속으로 알고있는데,313,21
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",4,2020.9.16 0:34,이사람 어떻게 타임라인을 구체적으로 다 알죠?? 빌앤드멀린다 재단이 우한에 투자한 적이 있는고로 이사람을 신뢰하기 어렵네요....뭔가 중국당국하고 커넥션이 있는게 아닐지....이번에 틱톡이 마이크로소프트랑 딜 안한것도 뭔가 수상쩍고,314,29
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",5,2020.9.16 0:34,근데 코로나 끝날 시기를 너무 잘알고 있는게 이상하다. 중공이 2022년에 치료제 전세계에 판매 한다고 빌 게이츠한테 귓뜸해준거 같네,197,23
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",6,2020.9.16 0:34,이 양반 상당히 위험한 사람이라는 것 만 알고 있음...어느 누구라도 예외없이 언론에 포장된 모습만 보지 마시길...,101,2
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",7,2020.9.16 0:34,??? 니가 중궈랑 손잡고 뿌렸니..?? 너 평소에 인구 줄여야한다고 주장하던 놈이잖어,77,2
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",8,2020.9.16 0:34,"코로나 공포정치로 국민끼리 싸우게하고, 그틈에 중국과 짜고 4.15 부정선거로 민주당 180석 만들고, 얼렁뚱땅 악법들 재정하고, 각계에 종북좌파 인사단행하고, 간첩나라 만들어논 문재인이 최대 수혜자이네. 국민이 바본줄알지?",71,11
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",9,2020.9.16 0:34,빌게이츠가 친중국 성향인것은 다 아는 사실이다.,55,1
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",10,2020.9.16 0:34,빌게이츠는 우한발 코로나 발생에 얼마나 관여했는지 국제사회가 조사해야 된다.윈도우를 세계에 팔아 갑부가 되었는데 인구 감축하려고 바이러스를 계획적으로 퍼뜨려서 백신 장사로 이득을 취하는지 조사해야 된다.,49,1
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",11,2020.9.16 0:34,"빌게이츠 재단주도로 코로나 터뜨리기 꼭 3개월전 2019년 10월 존스홉킨스대학, 월드이코노믹포럼과 COVID 바이러스 시뮬레이션이라는 이름으로 했던 시뮬레이션 아젠다와 데이터들 아직도 버젓이 홈피에 올라와있음-----------------오리지날 버전 스타트 지점은 브라질 돼지농장....................아이큐 10 원숭이도 너라는 거 알만한 본능은 있으니까 고만좀 나대라 사탄아. -----------------니가 만든 백신에 나노봇 가득, 오만가지 독극물 칵테일 너부터 맞아봐. 지 자식들 백신은 절대 거부중.",48,5
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",12,2020.9.16 0:34,낄끼빠빠 게이츠야~ 중국 좋아한다매? 자꾸 한국에 찝적대지 말고 진핑이랑 놀아~ 여긴 자유민주주의 대한민국이야. 중국애들 교과서에 너를 서양의 대표적 공산주의자로 소개한다던데. 정신 차려~~,45,2
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",13,2020.9.16 0:34,빌게이츠의 예측이 빗나갔으면... 조금 더 빨리 코로나가 종식되었으면 좋겠습니다. 예전이 너무 그리워요 여러나라에서 백신 개발에 힘을 쏟고 있으니 분명 좀 더 빨리 종식될 거라 믿습니다.,37,0
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",14,2020.9.16 0:34,빌형님이 그렇다면 그런거야~ 짱깨연구소랑 손잡고 우한폐렴 만든게 빌형님이라~ 적당히 죽고 적당히 코로나 이용해먹고나면 백신 꺼내주실끼다,32,2
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",15,2020.9.16 0:34,백신절대맞지마세요,31,3
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",16,2020.9.16 0:34,이세기가 범인이구나,23,1
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",17,2020.9.16 0:34,이 사람이 무료로 배포한 소아마비 백신 맞은 인도 영아들의 돌연사 비율이 많아졌다가 백신 안 맞히니 돌연사 비율이 낮아졌다는 얘기가 있던데...,22,0
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",18,2020.9.16 0:34,중국이랑 손잡고 바이러스랑 같이 백신만들어서 우선 사람들 좀 죽여서 인구 줄이고 백신팔아서 돈벌자 이런시나리오,20,0
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",19,2020.9.16 0:34,사탄주의자 악마 빌게이츠 백신을 통해 인구를 감축할 수 있다고 떠드는 빌게이츠가 대한민국을 왜 띄워주는지 생각해봐야 합니다 백신으로 대한민국을 마루타로 쓸 계획인거 같습니다,20,1
"빌 게이츠 ""코로나19, 내년 여름 백신 후 2022년 끝날 것""",20,2020.9.16 0:34,니가 우찌 아냐 니들 일루미나티들이 계획한거나,20,2
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",1,2020.9.16 0:34,셀트리온 한국 바이오 힘을 보여주세요.응원합니다.셀트리온 화이팅!!,419,28
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",2,2020.9.16 0:34,이렇게 급성장하는 회사에 공매도가 웬말이냐.. 검은 세력들아 셀트리온좀 그만 괴롭혀라. 도와달라고는 안한다! 그만 괴롭혀!!,266,10
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",3,2020.9.16 0:34,셀트리온은 바이오시밀러 퍼스트무버로 정말 대단한 기업이다. 국내 유일하게 2조가 넘는 공매도로 인해 주가가 박스권에 갇혀있지만 조만간 셀트리온의 진가가 발휘될것이다,158,6
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",4,2020.9.16 0:34,사기꾼 JP모건 리포트 쓴 인간 구속 시켜라,148,7
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",5,2020.9.16 0:34,대한민국에 셀트리온이라는 기업이 있어 다행이다.미래 대한민국의 일자리를 책임질 것이며코로나 항체치료제로 전 서계에 대한민국의 위상을 높여 줄것이다.,125,11
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",6,2020.9.16 0:34,대단한기업 수출 대한민국 선두기업,24,0
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",7,2020.9.16 0:34,Jp모건..셀트 주가거품이라고 주가폭락시키고 다음날17만주매입했다던데..한경..묻겠다..이래도 공매도가 순기능이 있는거니?공매도금지중에도 지들이 악성보고서내고 는가격떨어뜨리고 뒤로는 주식매입하고..이게 공정한게임인가?,23,1
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",8,2020.9.16 0:34,그동안 기술계약만이 목표였던 기존 국내제약사들과 달리 우리 제품을 직판하는 모습을 보니 조선과 반도체를 세계적으로 끌어올린 현대와 삼성이 생각나네. 꼭 셀트가 글로벌 빅파마가 되어서 한국을 제약강국으로 만들길,21,0
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",9,2020.9.16 0:34,김우섭 기자님 응원합니다.셀트리온 관련 기사를 써주셨네요그것도 제대로 된 기사를요...삼* 바이오 를 곁다리로 넣지도 않고요홧팅입니다.,19,0
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",10,2020.9.16 0:34,대단한 회사네요 이익이 1조...한국에도 저런 바이오 회사가 있었네요 👍,17,1
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",11,2020.9.16 0:34,오너가 흑수저 출신이라 여기저기 주가로 공매를 많이 당한다고 ㅜㅜ 응원합니다!!,15,0
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",12,2020.9.16 0:34,나라를 잘못 타고난 회사~~~~미국기업이었으면 테슬라를 뛰어넘을 가치,18,5
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",13,2020.9.16 0:34,셀트리온 주주들 몸에서 사리 나오겠더라,10,0
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",14,2020.9.16 0:34,대한민국을 빛내는 이런 회사를십년넘게 공매상환도 하지 않고괴롭히는 공매배후 거시기는 천벌을받으리라. 방치하는 감독당국도 마찬가지.,10,1
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",15,2020.9.16 0:34,"사기꾼들 많은 시장에서, 진정한 실적 기반회사인 셀트 코로나치료제 기다려집니다.",8,0
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",16,2020.9.16 0:34,JP모건 시세조정을 위한 목적에 셀트리온 보고서를 금융감독원에서 조사해야 합니다,8,0
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",17,2020.9.16 0:34,램시마는 지금와서는 별 임팩트도 없는 약 ㅋㅋ이미 시장은 휴미라가 거의다 먹은 상황이고 항 TNF-a항체 시장은 휴미라가 거의 독식한지 오래. 램시마가 뭐 S.C제제로 해서 좋다고 광고를 해대는데 원래약 레미케이드보다 더 좋은 항체인 휴미라는 원래부터가 S.C제제. 돈을 그렇게 튜자했는데 아직도 매출이 1조가 안되고 게다가 셀트리온헬스케어에 돌려막기하는것도 예전에 뽀록난 판에 ㅋㅋ 에효 그래 주가라도 잘 올리니 뭐 고맙긴하네,6,1
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",18,2020.9.16 0:34,충격이다. 여태 10년 장기투자자로서 홀딩중이지만 네이버에서 이런식의 기사를 내보낸적은 거의 없었다. 뭔가 무슨일이 발생하기전의 고요함을 느끼는건 왜일까?,5,0
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",19,2020.9.16 0:34,셀트리온 삼형제 홧팅,5,0
"""오리지널보다 낫다""…셀트리온그룹, 영업익 1조 시대 연다셀트리온그룹이 국내 바이오기업으로는 처음으로 영업이익 1조원을 넘길 것으로 전망됐다. 신종 코로나바이러스 감염증(코로…",20,2020.9.16 0:34,주가조작범 JP모건은 뭐라 하려나 ㅋㅋㅋㅋ,5,0
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,1,2020.9.16 0:34,지구기준에서야 그렇게생각하는거고 이넓은우주에 뭐든 안살고있겠냐,92,3
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,2,2020.9.16 0:34,"지구인들은 자기가 아는게 세상의 전부이고, 우주에서 자신들이 제일 많이 안다고 착각하고 있죠. 근데 외계인이 지구를 정복하지 않는 이유는 마치 멸종위기동물 보호처럼 지구는 건드리지 않는 것입니다. 그래서 몰래 UFO로 지구 주변을 쓱 한번 돌아보고 관광만 하고 나가는거죠. 아프리카 사파리에서 사자 구경하는 것처럼요.",42,8
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,3,2020.9.16 0:34,금성 샛별 토끼가 방아찧다 애가 타죽었겠지,23,4
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,4,2020.9.16 0:34,우리 인간이야 100도씨 넘어가면 죽지 외계인들은 400도가 넘어도 안 죽는지 어찌 아나요 ㅋ 다 우리 기준이지 안 맞을 수도 있음...,18,2
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,5,2020.9.16 0:34,"지구의 관점에서야 생명에게 산소나 적절한 온도, 물 등은 필수요소지만 지구 밖에서는 지구의 상식이 통하지 않을 수도 있는거 아닐까",8,0
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,6,2020.9.16 0:34,와 대기 96%가 이산화탄소로 덮여 있는 데다 표면 온도가 섭씨 400도가 넘는 척박한 환경에서 생명체의 반응이라니 정말 대단하고 놀랍네요.!,5,0
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,7,2020.9.16 0:34,우리도 코로나시대에 살잖아,5,0
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,8,2020.9.16 0:34,이 기사 계속 내보내네. 재미들렸나. 지구는 70프로의 물과 나머지 육지로 이뤄졌다. 지구안의 생명체인 인간도 마찬가지라 지구인이라 명한다. 금성은 섭씨 400도? 금성인은 체온이 오백도인데 뭐가 문제여? 니들 지구인한테나 문제지. 지구에서 받는 교육으로 사고하고 인지하며 그 것이 바로 법이고 소통이고 교양인 게 문제인겨. 머리를 열고 만들어놓은 원칙을 깨 봐. 바로 답이 나올겨.,17,13
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,9,2020.9.16 0:34,"생.물리학은 지구에만 적용 될 수 도 있는 것이다. 산소 없이 사는 생명체도 있을 수 있고, 100도가 넘는 고온에서도 살 수 있는 생명체도 있을테니..",4,0
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,10,2020.9.16 0:34,방대한 우주 공간 속 수많은 미스터리 중에 비해 아직 작은 발견이지만 신비로운 발견입니다.,4,0
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,11,2020.9.16 0:34,끝도없이 넓은 우주에서 지구외에 생명체가 없다는게 더 말도 안되는거 아니냐..,4,0
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,12,2020.9.16 0:34,우리는 금성 보다 더 인류가 살기 어려운 문재앙 시대에 살고있는데 새삼스럽게 멀 그러냐!!!!!,14,11
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,13,2020.9.16 0:34,참인간은이기적이야..외계인은 분명 지구에는산소가90프로이상이야 고로 생명체는살수없을꺼야 라고생각할수도있는건데...모든걸 인간위주로생각하는자체가 어리석은잣대인걸모르는 어리석은 인간들아ㅋㅋ,3,0
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,14,2020.9.16 0:34,호흡할때 몸속에서 산소로 바꿀수도 있지~~물곰이 살 수도 있지~~유독물질 뿜는 괴물이 살 수도 있지~~~ 다른 행성 생명체 찾아서 뭐하게 ?? 코딱지만한 지구에서도 지지고 볶으면서 무슨 .... 지구나 챙겨라 !!,3,0
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,15,2020.9.16 0:34,답글중 문재앙이란 글이 나오는데 금성하고 문재인대통령과 무슨 인과관계가 있는거죠???,3,0
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,16,2020.9.16 0:34,성경에 쓰이길...창조주하나님께서는 우리말고 따로 영혼이 있는 생명체를 만들지않으셨다. 즉 외계인이 실제하면 성경은 모순이된다.,3,1
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,17,2020.9.16 0:34,금성 화성은 생명체가 살다 어떠한 사건에 의해 멸망한거다,2,0
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,18,2020.9.16 0:34,지구 귀중한 줄 알고 소중히 다뤄라,2,0
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,19,2020.9.16 0:34,금성에 생물체가 살면은 화성에는 100 프로네,2,0
'섭씨 400도' 펄펄 끓는 금성에 생명체 흔적이…,20,2020.9.16 0:34,참으로 조짜는소리 하고있네 그려..,2,0
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",1,2020.9.16 0:34,롤러블은 인정!!,206,9
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",2,2020.9.16 0:34,롤러블은 나오면 인정한다 그게 혁신이니까근데 요건.. 가로본능 2 냐,95,2
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",3,2020.9.16 0:34,유튭보면서 인터넷할때 좋을거 같은데 다들 부정적이네...,78,11
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",4,2020.9.16 0:34,핸드폰 강자로 선의의 경쟁이 이어지길 바랍니다...,60,2
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",5,2020.9.16 0:34,근데 어찌되었든 세계적으로 저렇게 만들수 있는 기업이 바로 자국에 존재하는데 왜 깎아내리고 무시하는지 모르겠다.. 계속해서 고민하고 적자속에서 돌파구를 마련하려는 자국기업인데 좋은소리 해주는게 좋지 않나.. 삼성폰을 사든 애플폰을 사든.. 쓸거 쓰시고.. 엘지는 그냥 욕좀 안했으면 좋겠어..,26,3
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",6,2020.9.16 0:34,처음엔 구리다고 생각했는데 보면볼수록 흠.. 쓰기 좋을수도 있겠는데? 하는 생각도 들긴 든다,14,2
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",7,2020.9.16 0:34,정체되어있던 스마트폰 시장에 폴더블부터 롤러블까지 등장하다니 정말 우리나라 기술력이 대단한 것같습니다. 앞으로도 기대하겠습니다. 화이팅!,10,0
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",8,2020.9.16 0:34,화웨이랑 협력관계만 갖지 말자,10,0
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",9,2020.9.16 0:34,이번 전략은 좋네. 삼성하고 직접 겨룰 생각말고 자신만의 특색을 가져야 경쟁 가능.,8,0
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",10,2020.9.16 0:34,"첨엔 이상했는데, 자꾸보니 화면보기 편리할거같다.",8,2
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",11,2020.9.16 0:34,좋든 나쁘든 꾸준하게 남들 안가는 도전정신은 좋은 듯.. 그러다보면 정말 혁신적인 것 나올 가능성도 올라가니까..,6,0
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",12,2020.9.16 0:34,우리나라 자랑스럽네요. 저는 1등 삼성전자 가전 제품의 기술력과 럭셔리 감성에 관심을 두었었는데요. 앞서 출시 예정으로 공개된 LG전자 롤러블 TV 대단했습니다. 처음봐서 아주 멋진 제품이었던 것 같아요. 앞으로 두 기업의 기술과 혁신이 기대됩니다. 혁신에 혁신을 거듭해서 상상 속 그 미래를 만들어주시길 기대해봅니다. 코로나 이후에도 세계 최강의 대한민국 브랜드 유지 해주실거죠~~ㅎㅎ,6,1
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",13,2020.9.16 0:34,참 돈도 안되는데 자꾸 이러는거보면 언젠가 일한번 낼거같긴해,6,1
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",14,2020.9.16 0:34,삼성이나 엘지나 기술력대단,5,0
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",15,2020.9.16 0:34,롤러블 출시 하고 말하자 제발.솔찍히 말해서 접지도 못하는데 말 수 있을까? 이런 의심이 들어서,5,0
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",16,2020.9.16 0:34,난 삼성 폰 이십년쓰다가 열지로 바꾼지 5년째인데 큰불편없이 잘쓴다. as도 좋구. 열지야 힘좀내라. 안쓰럽다,8,4
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",17,2020.9.16 0:34,저거 그대로 애플이나 삼성에서 만들어주면 살께오,6,2
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",18,2020.9.16 0:34,어떻게 보면 엘지 윙이 더 실용적일 수 있을 것 같기도 하고...,5,1
"""LG는 돌돌 만다"" 新폼팩터 혁신 '롤러블폰'에 삼성·애플 …",19,2020.9.16 0:34,롤러블~~~~~~~기대함.LG 핸드폰도 가전처럼~ 대박나길....!!!,4,0
400℃ 금성에 생명체 존재?...대기서 '생명체 가스',1,2020.9.16 0:34,"우주에 과연 지구만 생명체가 있을까?! 우주에는 태양계빼고도 행성이 수만억 수백만 그 이상의 행성이 있는데 어딘가는 지능을 가진 생명체들이 있겠지 또는 지구인보다 너무 우월한 존재들도 많겠지 다만, 우리의 기술로는 찾을수가 없을뿐.. 달을 이루는 물질도 전부 모르는데..",76,5
400℃ 금성에 생명체 존재?...대기서 '생명체 가스',2,2020.9.16 0:34,모든행성에각자의방식대로생명체가살지만그걸탐지할만한기술수준이 못되는지도모른다,31,2
400℃ 금성에 생명체 존재?...대기서 '생명체 가스',3,2020.9.16 0:34,"금성에서 사는 생물들은 지구의 기온에서 어떻게 사느냐고 할 수도 있음. 그들은 그곳에 적응했고, 우리는 이곳에 적응했으니.",29,1
400℃ 금성에 생명체 존재?...대기서 '생명체 가스',4,2020.9.16 0:34,지구로 쳐들어 오겠네,7,1
400℃ 금성에 생명체 존재?...대기서 '생명체 가스',5,2020.9.16 0:34,금성으로 더불어범죄당 죄다 보내주자,11,6
400℃ 금성에 생명체 존재?...대기서 '생명체 가스',6,2020.9.16 0:34,항상 화성에서만 생명체를 기대했었는데 이번에는 금성에서 인화수소가 검출 되었다니 정말로 놀랍습니다. 생명의 흔적을 포기하지 않고 찾고 연구하고 있는 전세계의 학자들 응원하고 있겠습니다.,2,0
400℃ 금성에 생명체 존재?...대기서 '생명체 가스',7,2020.9.16 0:34,우주에 생명체는 지구말고도 분명히있다 중요한건 그 생명체가 지적 생명체이냐하는것이다 우리 인간처럼 지적 생명체가있다면 문명이있을것이고 우리와 어떤 다른 문명인지가 중요하다,2,0
400℃ 금성에 생명체 존재?...대기서 '생명체 가스',8,2020.9.16 0:34,미국의 20세기초 발명가 테슬라가 금성에서 온 외계인라고 하는 자료가 넷상에서 엄청 발견됩니다 우리 인간의 눈으로는 볼수 없는곳에 다른 생명체가 존재할것이라 확신합나다 (개인의견),15,14
400℃ 금성에 생명체 존재?...대기서 '생명체 가스',9,2020.9.16 0:34,"문재인 추미애 윤미향 조국 시진핑 묶어서 저기로 좀 보내라.... 정세균 국무총리는 15일 올해 초 신종 코로나바이러스 감염증(코로나19) 확산에도 중국발 입국을 전면 금지하지 않은 데 대해 ""지금 생각하면 그때 참 잘했다고 자평한다""고 말했다. 추미애도 출입국 막지 않아서 중국에 칭찬 들었다며 자평했었지....",6,5
400℃ 금성에 생명체 존재?...대기서 '생명체 가스',10,2020.9.16 0:34,"김수미 명언 : ""입만 열면 거짓말이 자동으로 나와~! """,3,2
400℃ 금성에 생명체 존재?...대기서 '생명체 가스',11,2020.9.16 0:34,아니 확실하지도 않은 걸 왜 굳이 보도해? 더 확실하게 조사하고 보도해.,2,1
400℃ 금성에 생명체 존재?...대기서 '생명체 가스',12,2020.9.16 0:34,그냥 냅둬라...지구인이 건들면 뭔든 망가진다,1,0
400℃ 금성에 생명체 존재?...대기서 '생명체 가스',13,2020.9.16 0:34,금성은 기본적으로 자전속도 너무느리다 하루가 거의 1년에 가깝기 때문에 지옥이 될수밖에 없다,1,0
400℃ 금성에 생명체 존재?...대기서 '생명체 가스',14,2020.9.16 0:34,뭔소리냐? 경기도 화성 주민들을 무시하지 마라,1,0
400℃ 금성에 생명체 존재?...대기서 '생명체 가스',15,2020.9.16 0:34,400도가 넘는곳에 사는...? 생명은 왠지 만나면 큰일날거같다 ㅠ,1,0
400℃ 금성에 생명체 존재?...대기서 '생명체 가스',16,2020.9.16 0:34,지구 뿐만 아니라 다른 행성에도 생명체가 산다는 이야기를 들으면 정말 신기해요. 우리와는 전혀 다른 환경에는 살아가는 생명체에 대해서 궁금해지네요. 늘 흥미로운 이야기네요.,1,0
400℃ 금성에 생명체 존재?...대기서 '생명체 가스',17,2020.9.16 0:34,저것도 태양풍에의해 지구대기에서 조금씩 날아간거겠지,1,0
